110598唯一合格男   06 999999902    151027201148202148000102504014 2 20000122010201011                                                                                                                                                                    110201040303020705079604030401010108050202020203070103980403010396990801690702679999999999999999999999999999999999993799010101
110601唯一合格男   06 999999902    151027201203202953000100044    2 30000258010201011                                                                                                                                                                    120202020203030505020105030303030105050203020204090302010202040407990402620502679999999999999999999999999999999999991899020101
110603唯一合格男   03 999999902    151027201207203113000102303082 2 30000056010101011                                                                                                                                                                    000101020203020505030303010103030110000203020404080404010201010207990898270601689999999999999999999999999999999999999907970101
110665唯一合格男   03 999999902    151102181052182417000102303082 2 30000056010501011                                                                                                                                                                    010201020303020604050203010101040107000102020404060404020404020201019902440703049910999999999999999999999999999999999999020101
110668最年輕的男   05 999999902    151027201608202735000103261015 1 30000061010402041                                                                                                                                                                    030101010303020707089403010101040107000204020404060202040104040101029902770602209999999999999999999999999901999999999999010101
110669最年輕的男   03 999999902    151103213032214125000101401045 2 30000016010603061                                                                                                                                                                    000197040302030603079405019797970205070204020104079702030203040207990801780602689999999999999999999999999999999999999907010101
110681唯一合格男   05 999999902    151027201736203635000103158017 1 30000397010201011                                                                                                                                                                    010201040303030406059603029704040107000102020404060404010104040101029903430702209999999999999999999999999901999999999999020101
110687唯一合格女   08 999999902    151103194548200539000104308031 1 10000016010201022                                                                                                                                                                    000298030203030303039605020397020103030203020303050302010396030307990802500402139999999999999917999999999999999999999999010201
110707最年輕的男    2 999999902    151027201900203247000102401064 2 10000106011010101                                                                                                                                                                    010298010201020400020105040402020200030201020101000102040303030402019901490302659999999999999999999999999999999914999999010101
110712唯一合格男   07 999999902    151102182639184213000200362    2 20000040010201011                                                                                                                                                                    010202040202030505080104030302020203050202020304050402050396020305019901490402649999999999999999999999999999992599999999010101
110729唯一合格男  042 999999902    15102720203720310100087503234  2 10002387010201011                                                                                                                                                                    030295030303029800059504020202020107020204010304030404010403030202029902670402669999999999999999999999999999999999239999020101
110732最年長的男   06 999999902    151027213657215255000100047    2 10000076010804011                                                                                                                                                                    130298980398029898980198960398980298980203980303980398980398030298990801380202679999999999999999999999999999999999990299980102
110743唯一合格男   03 999999902    151027202209203537000102703014 1 30000020010101011                                                                                                                                                                    000201030202020308050206010201010108000204020404080404030202010201019902750701189999999999999999999999990299999999999999010101
110761唯一合格女   03 999999902    151102213340214557000101509213 2 10000020010201011                                                                                                                                                                    130201030302020507079501010204040108029504020304050395960204030107990802600603689999999999999999999999999999999999999901970201
110770最年輕的男   06 999999902    151027202352203944000104302013 2 10000004010604061                                                                                                                                                                    000201030303030606050103020303030105090204020303050301040104030402019901600402679999999999999999999999999999999999993399010101
110810唯一合格男  042 999999902    151027202549204436000104202044 2 10000012010201011                                                                                                                                                                    000201010203030703060305030302029808020202020204050304010302030406990801390402669999999999999999999999999999999999089999970101
110819唯一合格男   05 999999902    151102204009204828000102252028 2 10000175010401011                                                                                                                                                                    010101030303030505010303010103030107000204020303050496020196049607990802510402109999999999991399999999999999999999999999980101
110833最年輕的女  042 999999902    151027202649204207000104405051 2 30000020010401042                                                                                                                                                                    000295030303989595950198950398029704050102029502050303010203030395999501830402669999999999999999999999999999999999189999010201
110841最年輕的男   07 999999902    151027202718203901000102702003 2 10000008010302031                                                                                                                                                                    000201030302030604069605020402010203070204020303040302980404030498990401790602649999999999999999999999999999990499999999010101
110871唯一合格男   03 999999902    151027202945204323000103601075 1 10000016010401011                                                                                                                                                                    000202040303030503080102040401010203060204020104050402980404010402029901670502189999999999999999999999990399999999999999010101
110873唯一合格男   04 999999902    151027213932214940000200362    2 20000040010401011                                                                                                                                                                    120202040303020503050105020402020105000301020202050404010203030201029902570502079999991299999999999999999999999999999999020101
110877唯一合格男  049 999999902    151027204738210816000103205022 2 10000004010201011                                                                                                                                                                    000201010202980505969604030302020200100203020398059698050396989807990801450402089999999903999999999999999999999999999999980101
110878唯一合格男  049 999999902    151102203829205245000103302052 2 30000040010201011                                                                                                                                                                    000296030303030904080105010401010201010204020101050404040203020302029901570602089999999901999999999999999999999999999999010101
110882唯一合格男   05 999999902    151103193525194601000103405173 1 30000118010201011                                                                                                                                                                    000297040303030506030105030203020105059703020302060302980401030407990802760402099999999999099999999999999999999999999999010101
110886最年輕的男   07 999999902    151027203114204730000103205022 2 10000004010703071                                                                                                                                                                    000297989802980505059398979797979797989898029797979798989898989807990897690301649999999999999999999999999999991299999999970101
110952唯一合格女   08 999999902    151103192204193511000103102021 1 20000104010302012                                                                                                                                                                    050101040202020502089605030301020107050204020302060303030203030202029901630602139999999999999901999999999999999999999999020201
110956唯一合格女    2 999999902    151103203518204707000200366    2 10000012010201012                                                                                                                                                                    010202040201020603050105020401010106020201020203050203020402030421019901640602179999999999999999999999029999999999999999020201
110973最年輕的女  042 999999902    151027214405220051000103205082 2 10000004010301032                                                                                                                                                                    010298040202021000080105010402010205050203020203030302960303030402029901770602139999999999999998999999999999999999999999020201
110998最年輕的男   03 999999902    151027203811210742000103504010 2 10000012010302031                                                                                                                                                                    000201010296020108030205019601049806000301020304050404030401020101029902470501159999999999999999990199999999999999999999950101
116014最年輕的女   06 999999901    15102718420018522100087503234  2 10002387010604061                                                                                                                                                                    120102030303030705079605020202020107000203020202050404960404010307990801720502679999999999999999999999999999999999993299020201
116026唯一合格女    2 999999901    151102184522190618000101401045 2 30000016010100011                                                                                                                                                                    110201020302030505070206010103029805030203020103070403960398040107990302400502639999999999999999999999999999079999999999010201
116068最年長的女    2 999999901    151103191308193006000101401045 2 30000016010502012                                                                                                                                                                    130202040202020602080106010401010205000204020202030104010404040402019901380502689999999999999999999999999999999999999998010204
116078唯一合格女   07 999999901    151027184506190737000100044    2 30000258010201011                                                                                                                                                                    950298980398950500009306020202019500000202010202000203950404040307990801220302649999999999999999999999999999991999999999970204
116095唯一合格女   06 999999901    15102718461219084700099601063  1 20001565010201011                                                                                                                                                                    120101020298989898989598029802039898980298989802989802989898989896999695260498679999999999999999999999999999999999993799980202
116098最年長的女   03 999999901    151102184423190438000104202044 2 10000012010200012                                                                                                                                                                    000202040303030500070105030401029805059603020103050102020303030402019901590602020799999999999999999999999999999999999999020201
116108唯一合格女   03 999999901    151027184725190323000102703014 1 30000020010403011                                                                                                                                                                    130297020303030605079604980402030205070198029804100403980403040407990802570502059999099999999999999999999999999999999999020201
116119最年輕的女   07 999999901    151027184828190608000104260001 1 10000016010502051                                                                                                                                                                    120298030203020702079305020401020200030202020203040203980396030197990801750602649999999999999999999999999999991999999999020201
116143最年輕的女  042 999999901    151027211540213329000100047    2 10000076010402041                                                                                                                                                                    000201030303030504060104020302030204050202020203040203070303020302029901690601669999999999999999999999999999999999069999020201
116160唯一合格女    2 999999901    151027212300213428000104405051 2 30000020010201011                                                                                                                                                                    010298030303020502030105029502989805050103020303059803989803980407990802560602639999999999999999999999999999029999999999980201
116184唯一合格女   05 999999901    151027185253190808000103302052 2 30000040010201011                                                                                                                                                                    020101020303030808099605020302020110000202020103100304040404010201029901690402109999999999991399999999999999999999999999010201
116185最年輕的女   07 999999901    151027211417212631000102504014 2 20000122010502051                                                                                                                                                                    000201030303030604049305020202020106020202020303050402010203040496990802740602649999999999999999999999999999992399999999020201
116206唯一合格男  042 999999901    151102184316185510000103307029 2 30000318010201012                                                                                                                                                                    110202040203030604079605020402030106020102020203060304040403040307990401610602669999999999999999999999999999999999179999950101
116219最年輕的女   03 999999901    151103203452204846000103158017 1 30000397010604061                                                                                                                                                                    010297020202030707090105979703020106040204020404080402010202040407990802690702689999999999999999999999999999999999999908950201
116222最年輕的女    2 999999901    151102184253185159000101401063 1 30000156010402041                                                                                                                                                                    110101020303020505069303010104040107000203020304060404010201020307990803480703639999999999999999999999999999089999999999020201
116225最年輕的女   03 999999901    151102184251185559000103601075 1 10000016010602061                                                                                                                                                                    000202040302030300039397030301019700039703020101000102010402020407990801750402189999999999999999999999990299999999999999010201
116231唯一合格女    2 999999901    151103201425203811000102702003 2 10000008010201012                                                                                                                                                                    000202040203030800080104959501010200100195010104050195959595030318990801390602639999999999999999999999999999029999999999020101
116237最年輕的女   03 999999901    151027185817190853000103158017 1 30000397010301031                                                                                                                                                                    130101030303030403050105020401030107030203020304040396010303030202029901760601059999019999999999999999999999999999999999010201
116240唯一合格男   03 999999901    151102194025195402000103601075 1 10000016010301011                                                                                                                                                                    010101020303950307009506010102020105000202020401060304040202040107990896420602159999999999999999990199999999999999999999010101
116269最年長的女  042 999999901    151027190016192623000103261015 1 30000061010300012                                                                                                                                                                    000297010296030805060298960401019605080298029696050402989696049801029901510402669999999999999999999999999999999999089999010201
