016868唯一合格女  999 999999902    12102319022619170300098305049  2 30000016010302011                                                                                                                                                                    000103980301010405050602040203010604020302040608030304970203030316990803380402           6399999999999999999999999999999907999999990201
016876最年輕的女  999 999999902    121023190316191534000100506031 2 10000034010301032                                                                                                                                                                    000202029604020500050502040101020505020402040508040402980404030302029901610402           6599999999999999999999999999999999990999990201
016879唯一合格女  999 999999902    12102319033319121000094702034  1 30000124010201011                                                                                                                                                                    020203030303010505050501020297010503020402030602030302010202040407990802530602           6699999999999999999999999999999999999907990201
016882唯一合格女  999 999999902    121023190352191733000100206008 1 30000024010201012                                                                                                                                                                    010101010302010505050602040102021001020402040502040304020403040407999702600601           0599999903999999999999999999999999999999990201
016895唯一合格男  999 999999902    121023190456193509000101252501 1 30000034010201011                                                                                                                                                                    130203030302010806070602040202010503020302040502020102060403040301029902620402           0799999999109999999999999999999999999999990101
016935最年長的女  999 999999902    121023190959192602000101253009 2 30000032010200012                                                                                                                                                                    000203010304020303050403040101020010020302040502040301020403030302029901390303           6499999999999999999999999999999999259999990204
016936唯一合格男  999 999999902    121029221512222547000101252019 1 30000040010201011                                                                                                                                                                    000203020203020502000404040101020205010302020408040104050303020202029901630503           6699999999999999999999999999999999999918990101
016939唯一合格男  999 999999902    12102319102419212900099154013  2 30000093010101011                                                                                                                                                                    000203020302010607040601040403010604020402040702040403060401040407990802670402           1399999999999999991699999999999999999999990101
016945唯一合格女  999 999999902    12102920475920565100098204051  2 20000103010201011                                                                                                                                                                    000203030303010503050601030203010505010202040502040304040401020301029901690602           6599999999999999999999999999999999990599990201
016956最年輕的男  999 999999902    12102319122519221500099601188  2 30000030010603061                                                                                                                                                                    050202020404010010000101010404011000020402040797040404040101040102029903550402           0399019999999999999999999999999999999999990101
016960唯一合格男  999 999999902    121023205221210216000200281    1 10000050010301011                                                                                                                                                                    050203030402010605050601030404010800020202040608040404010403040401019902530403           6599999999999999999999999999999999990199990101
016965最年輕的女  999 999999902    12102321404621521500098101079  2 30000201010301031                                                                                                                                                                    000203030302970303030601010101980000020202030798020204010202030301029902570602           6599999999999999999999999999999999990199990201
016967最年輕的女  999 999999902    121023194211194921000200255    1 30000183010403011                                                                                                                                                                    120201030301010305080501020404011005020402040502040304040401010102029901700602           6499999999999999999999999999999999049999990201
016975最年長的男  999 999999902    121023192653192858000101202040 2 30000024010402012                                                                                                                                                                    000203030302010405050604040101010300010102040508040404040404040404029902560502           0999999999999908999999999999999999999999990104
016987唯一合格女  999 999999902    12102319144719272100094702034  1 30000124010201011                                                                                                                                                                    000203030302970605080602030202020098020402030508020201010401040407990801690602           6699999999999999999999999999999999999905990201
024003唯一合格男  999 999999913    12103013045413092300099252009  1 10000082010301011                                                                                                                                                                    000203030304010303050404040101010705020102020402040302020303030301029901560501           0399099999999999999999999999999999999999990101
024042最年長的女  999 999999913    12103013101513181800099252009  1 10000082010402012                                                                                                                                                                    110203030303970705050301030103010603020402040598960303989796040401019902410402           6599999999999999999999999999999999990499990202
024470唯一合格女  999 999999913    12103013173913241800099252009  1 10000082010100011                                                                                                                                                                    000202020203980498040502030203010505020302030408039803980303030301029902500402           6699999999999999999999999999999999999927990201
024571最年輕的女  999 999999913    12103013185513273700099252009  1 10000082010401041                                                                                                                                                                    030296989696960501039696969696960505020302030598989898960403030401019901440402           6399999999999999999999999999999909999999990201
024682唯一合格女  999 999999913    12103013281313380700099252009  1 10000082010201012                                                                                                                                                                    000203039803020500000601040401011005020402040702040402010203040106990801550402           6799999999999999999999999999999999999999350201
024778最年輕的男  999 999999913    12103013352913435700099252009  1 10000082010202021                                                                                                                                                                    000203039898020802060601020198010505019802040502030204059804989898990401710302           6599999999999999999999999999999999991399990101
024911最年輕的女  999 999999913    12103013405313485800099252009  1 10000082010301031                                                                                                                                                                    010202020301010703090404040101010703970102010506010104180204030102019901650503           0399129999999999999999999999999999999999990201
024919最年輕的男  999 999999913    12103013434613582500099252009  1 10000082010603061                                                                                                                                                                    000202020304010504040602030202020503030301040402030303030303040307990802720602           6499999999999999999999999999999999199999990101
024925最年輕的女  999 999999913    12103013450413485900099252009  1 10000082010301032                                                                                                                                                                    000102029704980504060501049703010504020402040602030297030302040305029901740602           1099999999999999139999999999999999999999990201
034042唯一合格女  999 999999913    12103013495013530000099252009  1 10000082010201011                                                                                                                                                                    010202030303010804060502030102010505010302040702040404040403030301029902620602           6399999999999999999999999999999903999999990201
034043唯一合格男  999 999999913    12103013511613542400099252009  1 10000082010201012                                                                                                                                                                    000203020204020800090504040103020500010202040702040304050202030102019901720401           6799999999999999999999999999999999999999350101
034140唯一合格男  999 999999913    12103013534113564400099252009  1 10000082010101011                                                                                                                                                                    010202020101029895969603040101029596019802969696049603960404980305019901260102           6499999999999999999999999999999999959999990102
034142最年長的男  999 999999913    12103013551813592100099252009  1 10000082010502012                                                                                                                                                                    040103030302010504040501030203010802020302030708979704980303030397990801430402           6799999999999999999999999999999999999999130102
034255唯一合格男  999 999999913    12103013573714024200099252009  1 10000082010201012                                                                                                                                                                    000203030303010605070503040203010605010302040708030404020404030301029902510498           6599999999999999999999999999999999990299990101
034260最年輕的男  999 999999913    12103014010414053600099252009  1 10000082010402041                                                                                                                                                                    000203030103020702050602970202010503020302030597020202040102030307990801770602           6399999999999999999999999999999906999999990101
034269唯一合格女  999 999999913    12103014010914074300099252009  1 10000082010201011                                                                                                                                                                    000102020303020303050502040101010505020402040602040302010202040302029901530402           0899999999990199999999999999999999999999990201
034282最年輕的男  999 999999913    12103014043414080100099252009  1 10000082010402041                                                                                                                                                                    000101960401010608050502039702020305020302030898020301970204040401029901810698           6499999999999999999999999999999999039999990101
034319唯一合格女  999 999999913    12103014065214101300099252009  1 10000082010100011                                                                                                                                                                    000202030303970503030502980202970503029702030798979703980404030301029902620402           6599999999999999999999999999999999990899990201
034402最年輕的男  999 999999913    12103014082014111700099252009  1 10000082010302032                                                                                                                                                                    000203030303010605050504040101020105010102030502040402950403020307990801800402           6799999999999999999999999999999999999999350101
034406唯一合格男  999 999999913    12103014084214111500099252009  1 10000082010201011                                                                                                                                                                    000202020104020500060404040101020010010102010506029797060404010102019901580502           1399999999999999990199999999999999999999990101
034416唯一合格男  999 999999913    12103014102714201500099252009  1 10000082010201011                                                                                                                                                                    000202030303011005050302030302010500020302041002020203060102030307990802690603           6699999999999999999999999999999999999908990101
034423唯一合格男  999 999999913    12103014121014151200099252009  1 10000082010301012                                                                                                                                                                    030201010401010809090101010202011000020402040702040404010402010402029903680603           6499999999999999999999999999999999049999990101
034459最年輕的女  999 999999913    12103014165914203200099252009  1 10000082010401041                                                                                                                                                                    120202029803010405050301039602029608020302980802030398010303020296990801590602           6699999999999999999999999999999999999904990201
034467最年輕的女  999 999999913    12103014201214224400099252009  1 10000082010301032                                                                                                                                                                    120202020404010507090602040202010505020402040502030303010302040407990801700402           6599999999999999999999999999999999991499990201
034469唯一合格女  999 999999913    12103014203314234500099252009  1 10000082010201012                                                                                                                                                                    110203030497010405040502030103010705020402040502020402010204040307990802630602           6399999999999999999999999999999906999999990201
034598最年輕的女  999 999999913    12103014212714245400099252009  1 10000082010401041                                                                                                                                                                    000203039603970605060403030101020305020402020502040302110402010296990801650702           0899999999990299999999999999999999999999990201
034675唯一合格女  999 999999913    12103014232314262800099252009  1 10000082010201012                                                                                                                                                                    120202029703979895950601950202950000019502029502040303959502959507990802590502           0999999999999913999999999999999999999999990201
034686唯一合格男  999 999999913    12103014240014285500099252009  1 10000082010101011                                                                                                                                                                    110203030304020505040403040101020308020402040502040203110303030302029901630502           1799999999999999999999999906999999999999990101
034687唯一合格男  999 999999913    12103014514314562900099252009  1 10000082010301012                                                                                                                                                                    000202980203010506030501010303010606010302030708040203980402040401019995400402           0799999999159999999999999999999999999999990104
034720唯一合格女  999 999999913    12103014305814330500099252009  1 10000082010201012                                                                                                                                                                    030203030203020503050603040201020305020102010596020198960304030302029901370602           1599999999999999999999019999999999999999990201
034740唯一合格男  999 999999913    12103014315714344300099252009  1 10000082010201011                                                                                                                                                                    020203030303010205030302020203980503020402040601030403010203040301029902580702           6599999999999999999999999999999999991199990101
034741最年輕的女  999 999999913    12103014333014455100099252009  1 10000082010301031                                                                                                                                                                    000203030303020604070503030202020103010302030598030202010303030307990801680602           6399999999999999999999999999999911999999990201
034746唯一合格男  999 999999913    12103014410714444600099252009  1 10000082010201011                                                                                                                                                                    000203030303020503050403030103010503020202030702030202040303010202019901700602           0899999999990299999999999999999999999999990101
034821唯一合格男  999 999999913    12103014420014444000099252009  1 10000082010201011                                                                                                                                                                    000203029897980505050598039797979898979802959898979703980398970295990802630402           9599999999999999999999999999999999999999990101
034858最年輕的女  999 999999913    12103014450714590600099252009  1 10000082010301031                                                                                                                                                                    000102030203029898980598040101011000029802020502039803980202030102029901500603           2099999999999999999999999999999599999999990201
034902唯一合格女  999 999999913    12103014480614504500099252009  1 10000082010201011                                                                                                                                                                    040202020302010505000601010304011000020402041002020102010403030401029902470403           6499999999999999999999999999999999059999990201
034915唯一合格女  999 999999913    12103014494515040600099252009  1 10000082010201011                                                                                                                                                                    000202029604020505040302970203980503020402030497030302049602040302019903620502           0799999999219999999999999999999999999999990201
034920唯一合格男  999 999999913    12103014520714550600099252009  1 10000082010201011                                                                                                                                                                    000202020403010005000601030103010600020402040701040404010101040401029902690403           0399029999999999999999999999999999999999990101
040002唯一合格男  999 999999904    121023202409203744000101252019 1 30000040010201011                                                                                                                                                                    000202020104020500060503030202020503010402040696040104060404040117990801530302           6799999999999999999999999999999999999999310101
040007最年輕的女  999 999999904    121023202438203653000200281    1 10000050010300031                                                                                                                                                                    000203020303010604060502030203010604020302030602030303980203020304029901800402           6699999999999999999999999999999999999906990201
040012唯一合格男  999 999999904    12102320245820531400094702034  1 30000124010101011                                                                                                                                                                    010202030395019898980301010497019600020101039608040404069797040401019903190603           6499999999999999999999999999999999059999990101
040018唯一合格女  999 999999904    121025190005192648000101252004 1 30000044010302011                                                                                                                                                                    000203020303010406030602039797010802020302030798960402019804040407990801480502           6399999999999999999999999999999908999999990201
040024唯一合格女  999 999999904    121025190543191939000200252    1 30000114010201011                                                                                                                                                                    000203030301010505050601040102020207020302040502040403010304040401029901570602           6799999999999999999999999999999999999999010201
040026唯一合格男  999 999999904    121023202639204321000101256032 1 30000040010201011                                                                                                                                                                    020203020404010505050601040403010803020102030806020203060302030307990802650502           6799999999999999999999999999999999999999980101
040029最年輕的女  999 999999904    121023202657203813000100206008 1 30000024010301031                                                                                                                                                                    000202020203980500050503020101989805019802030502020204980498010107990801950302           0999999999999919999999999999999999999999990201
040083唯一合格男  999 999999904    12102320325122070300098305049  2 30000016010101011                                                                                                                                                                    020203960202960607060496040202020507010196030706029601050404049602019901470302           6599999999999999999999999999999999992799990104
040102唯一合格男  999 999999904    121029204253210301000200188    1 10000639010301011                                                                                                                                                                    000203010497010503019797970101020509020102970798040302060498049801029901450401           6499999999999999999999999999999999309999990101
040110唯一合格男  999 999999904    121023203434204614000101253009 2 30000032010201011                                                                                                                                                                    110101010401970305030601020102970000020402040502040404040101040401029902420602           6599999999999999999999999999999999992399990101
040115唯一合格男  999 999999904    121023203446204410000100601001 1 30000110010101011                                                                                                                                                                    000203030204020505060404040101020800020202010302040103020497040102029902470302           6399999999999999999999999999999907999999990101
040119唯一合格男  999 999999904    12102321190621300100098101079  2 30000201010201011                                                                                                                                                                    120203030203020302040503040102020305030302020502040203020302020202029902540702           1699999999999999999999990199999999999999990101
040133唯一合格男  999 999999904    121023203548205145000100502039 1 30000022010301012                                                                                                                                                                    000202020302020505000501040101020505970402040502040401010204040307990803780498           6599999999999999999999999999999999990899990101
040139唯一合格男  999 999999904    121023203617204701000100506031 2 10000034010301011                                                                                                                                                                    000203020303020607050503030202020206010401030702040396980403040307990801710602           6799999999999999999999999999999999999999290101
040148唯一合格男  999 999999904    121023203651205115000100154004 1 30000084010101011                                                                                                                                                                    000203030397019505070602950203010604020302020698029798980303020319990803500404           6799999999999999999999999999999999999999030101
040152唯一合格男  999 999999904    12102320372020491900098101079  2 30000201010301012                                                                                                                                                                    120202029701010505040601030101970300030302040608040404040196030407990801490703           6799999999999999999999999999999999999999320101
040154唯一合格女  999 999999904    121025190706192141000101254017 2 30000044010302012                                                                                                                                                                    009803980302019898000602040101980097010202041002040304060498950407990801480302           6699999999999999999999999999999999999911990201
040172最年長的女  999 999999904    12102320401621194900099205022  2 30000030010401012                                                                                                                                                                    010203989698010404030502030202020404019802030508039803980303960306990802390202           6599999999999999999999999999999999990299990204
040184唯一合格女  999 999999904    121023204126210036000101252019 1 30000040010100011                                                                                                                                                                    010202020303980505060503040303010600020402040504040404010404040298990802520402           0799999999269999999999999999999999999999990201
040202唯一合格女  999 999999904    121023204357211138000101256032 1 30000040010100011                                                                                                                                                                    000103039802020703050301030203020704010302031002980202970403030302029901510302           6599999999999999999999999999999999990699990201
040205唯一合格女  999 999999904    121023204404211438000101202040 2 30000024010100011                                                                                                                                                                    110201010402010508049502010204970604010301040502980403040403030404019902530503           1399999999999999991399999999999999999999990201
040211唯一合格男  999 999999904    12102320443021101100098102047  2 10000012010401011                                                                                                                                                                    010203010397960505070502970297970503020302030508030303040403040307990802420602           6799999999999999999999999999999999999999330101
040220唯一合格男  999 999999904    121023204612210428000100506028 2 30000024010101011                                                                                                                                                                    120103010403010803000301010104010900020296040801040404040101040401019902440703           6399999999999999999999999999999908999999990101
040224最年輕的男  999 999999904    121023204729210016000101252501 1 30000034011004101                                                                                                                                                                    000203030303010505040502020202010602020302030602040304060403030304019902470202           6599999999999999999999999999999999992199990101
040225最年長的男  999 999999904    12102320473021055500098101072  2 30000037010403012                                                                                                                                                                    130202030202970000000502030104011000020102040502040104980202020207990803440101           0399099999999999999999999999999999999999990101
040255最年輕的男  999 999999904    121023205215210611000100506031 2 10000034010302031                                                                                                                                                                    000103029604010103070402030202020503010102030702040304040303010202029901780602           0799999999059999999999999999999999999999990101
040257唯一合格女  999 999999904    121023205224210259000100502039 1 30000022010302011                                                                                                                                                                    000102020304010806040501040104010805020402040802040404010404040401019902400202           6599999999999999999999999999999999991299990201
040271唯一合格男  999 999999904    12102320532921040500094702034  1 30000124010301012                                                                                                                                                                    010201010401010508030101010404011001020402040502040403020202030401019903490403           6499999999999999999999999999999999049999990101
040274唯一合格女  999 999999904    121023205332210538000100154004 1 30000084010201011                                                                                                                                                                    040202020402010308050301010104010602020402040798020402960202010401029902580701           0399109999999999999999999999999999999999990201
040325唯一合格女  999 999999904    12102320580721104800099601188  2 30000030010201011                                                                                                                                                                    000202030302010504050502020103010505020202030502020202970303030301029902490502           6499999999999999999999999999999999099999990201
040332最年輕的男  999 999999904    121023205827211022000101601168 1 30000028010502051                                                                                                                                                                    000203030303020605040503030202020505010302030602030303960403040407990301750502           1799999999999999999999999902999999999999990101
040334最年長的女  999 999999904    121023205839211041000200255    1 30000183010503012                                                                                                                                                                    000203020202020503000503030202020505020202030608040103010403020301029902520402           6599999999999999999999999999999999990299990201
040342唯一合格女  999 999999904    121023205914211646000100601001 1 30000110010201012                                                                                                                                                                    120202979702970505029704049797029710029701030608029797970404049702019901320102           0799999999109999999999999999999999999999990204
040346最年輕的女  999 999999904    121023205950210924000101252004 1 30000044010301032                                                                                                                                                                    000102010302010705070404040201020308010302010605020103040404010201029901790603           1399999999999999990199999999999999999999990201
040385唯一合格女  999 999999904    121023210605211548000100154004 1 30000084010100011                                                                                                                                                                    000102020202010505030501049801020507020402030502030402010302040307990801580402           0799999999959999999999999999999999999999990201
040393最年輕的男  999 999999904    12102519070119181300099260005  2 10000130010604061                                                                                                                                                                    000203010303010505070403040203020405020202030702020103050203040307990802800402           6599999999999999999999999999999999999899990101
040404唯一合格男  999 999999904    121023210834212154000101252019 1 30000040010301012                                                                                                                                                                    000103020104020904040503030102020308010101010302010104060401040305019902480702           6599999999999999999999999999999999990299990101
040405最年輕的女  999 999999904    121023212129212516000100506031 2 10000034010501052                                                                                                                                                                    000203030397970504060603040201010604020102030601020102980302040207990802740602           6699999999999999999999999999999999999911990201
040414最年輕的男  999 999999904    121023211001213007000100506028 2 30000024010403042                                                                                                                                                                    000202020204020900060404040101029707010202030312020103060304029702019901760602           0999999999999906999999999999999999999999990101
040442唯一合格女  999 999999904    12102321141321271300098101072  2 30000037010201011                                                                                                                                                                    000203020104029898080602040302010500020402040702020404040204030401029901560501           1799999999999999999999999906999999999999990201
040447唯一合格男  999 999999904    12102321143621261900099601188  2 30000030010101011                                                                                                                                                                    000203030303010506060302029603010808020402030602030302010204030302029902600498           6599999999999999999999999999999999990999990101
040450唯一合格男  999 999999904    121023211454213216000101202040 2 30000024010201011                                                                                                                                                                    000201019601960404000501010196960501039696030509020204069602040407990802550603           1899999999999999999999999999029999999999990101
040461唯一合格女  999 999999904    121023211630212637000100502039 1 30000022010201011                                                                                                                                                                    000203030303010505050501020302010707020302040607030402010204030407990802680502           0399019999999999999999999999999999999999990201
040465唯一合格女  999 999999904    12102321165521272800099154013  2 30000093010201011                                                                                                                                                                    020203020304010105030301030204010803020302040502030303040404020401029902630501           0399109999999999999999999999999999999999990201
040467最年長的女  999 999999904    121023213147214111000100154004 1 30000084010603061                                                                                                                                                                    130203020304010806050597040101010800020202010706010404040102040301029901580402           6399999999999999999999999999999907999999990201
040479唯一合格女  999 999999904    121023211912214408000101601168 1 30000028010100011                                                                                                                                                                    000202029803020802069702010101970004979702030902020104970304040301029901370703           6599999999999999999999999999999999991199990201
040488唯一合格女  999 999999904    12102321225321425400099206002  1 30000080010100011                                                                                                                                                                    000203020103020705070603040101020705010202040708030203980401010196990801510402           6499999999999999999999999999999999089999990201
040492唯一合格女  999 999999904    121023212401213755000200255    1 30000183010201012                                                                                                                                                                    000203030204020300000403030102020909020302040398989802020302030102029901500404           0599999910999999999999999999999999999999990201
040515唯一合格男  999 999999904    121023212751214002000101252004 1 30000044010201011                                                                                                                                                                    120203039804020503040696030202010505010202020501030302050202030302029901590501           0599999908999999999999999999999999999999990101
040521唯一合格男  999 999999904    121023212850214349000101253009 2 30000032010201011                                                                                                                                                                    000203030301010307020204040101021006020402041008040401010204010402029901460602           6799999999999999999999999999999999999999980104
040535唯一合格男  999 999999904    121023213238221518000101252501 1 30000034010101011                                                                                                                                                                    010203029802019898989896969603980596969601049806989696030496010101029901220302           6799999999999999999999999999999999999999370104
040548最年輕的女  999 999999904    121023213509214754000200281    1 10000050010401042                                                                                                                                                                    000203039803980503060502030203020503010302030397989804970303029707990801730502           6699999999999999999999999999999999999909990201
040562唯一合格女  999 999999904    121023213700215022000100506028 2 30000024010201012                                                                                                                                                                    120203030304010303050104040203010901020102020702040201010203040107990401560502           6599999999999999999999999999999999990699990201
040566唯一合格男  999 999999904    121023213751215134000100502039 1 30000022010401011                                                                                                                                                                    000203030303020302020502020202010500020302030504030303010203030307990802510402           0799999999159999999999999999999999999999990101
040582唯一合格女  999 999999904    12102321422321535700099601188  2 30000030010100011                                                                                                                                                                    060102030304020505050501040402010706020202040602030403970302030201029902540602           6699999999999999999999999999999999999904990201
040583最年輕的女  999 999999904    121023220013220152000101252019 1 30000040010301031                                                                                                                                                                    000203030403010505060502020303010603020402040602030402010203030307990803700402           0999999999999901999999999999999999999999990201
040606唯一合格女  999 999999904    121026210531211825000100154004 1 30000084010302011                                                                                                                                                                    000203039898980503020602980202980504020202030508020202010303030307990802600303           1899999999999999999999999999029999999999990201
040618唯一合格男  999 999999904    121029214612220324000200258    2 10000056010201011                                                                                                                                                                    100102020304970300030697970101010697020196010525010495050302040402029901630602           2099999999999999999999999999990199999999990101
040625唯一合格女  999 999999904    121023214840220833000100206008 1 30000024010100011                                                                                                                                                                    030203020101989800000204040101020000029898989702040101970204030102019901340202           1399999999999999992199999999999999999999990202
040627最年輕的女  999 999999904    121023214921220040000100601001 1 30000110010402041                                                                                                                                                                    000102020304020200030504040101010300020102040502040402020303040302019901500402           6499999999999999999999999999999999329999990201
040638最年長的男  999 999999904    121023215117220032000100154004 1 30000084010402012                                                                                                                                                                    040203030104010603050502040101020505020302040502040402050304040202029901540602           6399999999999999999999999999999905999999990101
040649唯一合格男  999 999999904    12102321525222043900099154013  2 30000093010301012                                                                                                                                                                    100102020204020600050404040101020405010402010302040101060404010105029901550502           6799999999999999999999999999999999999999980101
040659唯一合格女  999 999999904    121023215354220712000101601168 1 30000028010100011                                                                                                                                                                    000203039802979898000602020202020000020301031002030301010403030307990802460202           6499999999999999999999999999999999149999990201
