880379唯一合格男  999 999999913    11022720561221104400098252015  2 300098030201012                                                                                                                                                                      00020202020202070006030302020005030202970501970202960303960203010403020199015704026029999996599999999999999999999999999999999990199990101
880388唯一合格男  999 999999913    11022720573821113100098403039  2 300100030201011                                                                                                                                                                      00020102020202020305040402030700020302030501010202020104010102010401020199025105024019999996799999999999999999999999999999999999999170101
880396最年輕的女  999 999999913    110227205825211636000200081    1 11266030301032                                                                                                                                                                       11020202020201070704020301020808020202010595969698980302980302020297079908026907016029999996599999999999999999999999999999999990599990201
880397最年輕的女  999 999999913    11022720583121082500097260008  2 300064030200021                                                                                                                                                                      01010201020101050405039702970702010197040702019701010303960303020303079908985504026029999996699999999999999999999999999999999999909990201
880399最年輕的女  999 999999913    110227205850211043000200231    2 300030030402041                                                                                                                                                                      01020201020201030504020402010505020102030301010292920202040203020302020299016306023029999996499999999999999999999999999999999099999990201
880405唯一合格女  999 999999913    11022720594621154600098203063  1 100076030201011                                                                                                                                                                      13020201020196070505010302030503020302040702010101010403010102020304010299026006029011049990999999999999904999999999999999999999999990201
880406唯一合格女  999 999999913    110227210001211732000200170    2 100666030100011                                                                                                                                                                      00020202020297050404030301010505010298980898989898969801010304960403020299014403019019029990499990599999999999999999999999999999999990201
880407唯一合格女  999 999999913    11022721000321132700096103054  2 300018030201011                                                                                                                                                                      01020202020201060705010498030500020402040402010101010303010296019603040199024904029018019996799999999999999999999999999999999999999200201
880410唯一合格女  999 999999913    110227213744215206000200188    1 100178030302012                                                                                                                                                                      00020202020298989806030396020307020302030502010296010203980303020303010299014903019016029990399089999999999999999999999999999999999990201
880414唯一合格女  999 999999913    11022721022421140200099601127  2 300022030201012                                                                                                                                                                      00020202020202040505030303030605020301030602010101019802010302020203010199025504039014019990399029999999999999999999999999999999999990201
880417最年輕的男  999 999999913    11022721023321231600099202045  2 300021030302031                                                                                                                                                                      00020202020296030306020403030003029896030598980191980202019796029603079908025504024019999990799999999079999999999999999999999999999990101
880420最年長的女  999 999999913    110227213718215145000200222    2 100339030402012                                                                                                                                                                      11020102020201040506019501020404020102950498010101010201050303010302010299024406021049999996599999999999999999999999999999999990399990201
880426唯一合格女  999 999999913    11022721042221215600095502049  2 100104030201012                                                                                                                                                                      00020202020297050605020398970605020302030798010101010203010202020203079908026004023029999990999999999999911999999999999999999999999990201
880468最年輕的女  999 999999913    110227211151212200000200151    2 100666030301031                                                                                                                                                                      00020202020201080706010101020005010202040702010101010303980304010403969908025704021049999991499999999999999999901999999999999999999990201
880474唯一合格女  999 999999913    110227211217212234000200188    1 100178030201011                                                                                                                                                                      03020202020202050004030401010010020202020001020296010203010302010402020299015704026029999996599999999999999999999999999999999990399990201
880494唯一合格女  999 999999913    11022721153521240200087503234  2 101002030201011                                                                                                                                                                      00020201020202050505020302020605020302040302010101010304980203020304010299025906023029999996499999999999999999999999999999999199999990201
880495最年輕的男  999 999999913    11022721154421245500098252015  2 300098030402041                                                                                                                                                                      00020202020297040405020202030503020202030498019201920303010203020303010299026907029059993020399019999999999999999999999999999999999990101
880507最年輕的男  999 999999913    11022721183621344600099601127  2 300022030303031                                                                                                                                                                      00020202020296060404030402030505010202030702010101910103040304020403010299026806021049999996799999999999999999999999999999999999999330101
880521最年輕的女  999 999999913    11022721223521351700097260008  2 300064030301032                                                                                                                                                                      00020202020201060598010204010805020302040098979197970198010304010404199908014403026029999996499999999999999999999999999999999149999990201
880527唯一合格女  999 999999913    11022721223621360800095502049  2 100104030100011                                                                                                                                                                      00010101020101050605030402030506020302040602010101910303040302010104010299024904031059999996399999999999999999999999999999905999999990201
880545唯一合格男  999 999999913    110227212445214740000200081    1 11266030201011                                                                                                                                                                       00020202020296060506029701970603010202040698019201960304010204020403969904012804029069993026699999999999999999999999999999999999928990101
880555唯一合格男  999 999999913    110227220158221254000200222    2 100339030201011                                                                                                                                                                      00020202020202030204030302020105020302020601010202010203050203010402020299015706022079999990799999999119999999999999999999999999999990104
880562唯一合格男  999 999999913    11022721264921354300098203003  2 200043030301011                                                                                                                                                                      00020202020202060306020402020005010102030401020201010202050103020403020299026605023029999996799999999999999999999999999999999999999340101
880581唯一合格男  999 999999913    11022722195722353700098302047  2 300009030201012                                                                                                                                                                      00020202020201060606030302020503010102030298010101920302020304020404010299025706023019999996499999999999999999999999999999999129999990101
880591唯一合格男  999 999999913    11022721414821483400096103054  2 300018030201011                                                                                                                                                                      11010101019801970605019696960702020402049698010101010397019603010397199996025207031049999990499991099999999999999999999999999999999990101
880607唯一合格男  999 999999913    110227213101214118000200170    2 100666030201011                                                                                                                                                                      11020202020201060403030404040606020402040002010101010401960304010404010299025905021049999996799999999999999999999999999999999999999190101
880617最年輕的男  999 999999913    110227213208214836000200151    2 100666030302032                                                                                                                                                                      00010202020202010005019702970801010402030702920101010404040101020404079905025805026029999996699999999999999999999999999999999999926990101
880627唯一合格女  999 999999913    11022721345522191400098403039  2 300100030201011                                                                                                                                                                      04020201010297989897019704040297029802040098010101010297019797010404010199023302025019999991099999999999999059999999999999999999999990204
880636最年輕的男  999 999999913    11022721380121472900097259006  2 100174030503051                                                                                                                                                                      00020202020201050004030401010005010102030702010101010304050204010403010299017406013029999990599999913999999999999999999999999999999990101
880661最年輕的男  999 999999913    11022721432721573800098302047  2 300009030503051                                                                                                                                                                      01020202020202050002040401010606030202020501020292010203050103010401020199017604026029999996599999999999999999999999999999999991499990101
880663最年輕的女  999 999999913    110227214344220335000100034    2 300058030200021                                                                                                                                                                      13020202020297060605010302030804020202030602019196010203020204010403010299017007032129999990399019999999999999999999999999999999999990201
880678唯一合格女  999 999999913    11022721455022003900098203063  1 100076030201011                                                                                                                                                                      00020202020201010306020202020303020302030598010101010303020202020203010299026204029013019990999999999999910999999999999999999999999990201
880682唯一合格女  999 999999913    11022721461622052900095502049  2 100104030201011                                                                                                                                                                      00020202020297030204020402020505010102030701010192020302980304010302020299024804029016029996599999999999999999999999999999999991499990201
880683唯一合格女  999 999999913    11022721464522044800097260014  1 300114030403011                                                                                                                                                                      01020202020297979705020202020505020201020598020202029801010397020202020299014903029016029996599999999999999999999999999999999990499990202
880698唯一合格女  999 999999913    11022721505122241700096303066  1 300032030302011                                                                                                                                                                      00020202020202050506019898020005020398040698010297979803050304010402199908973702024019999991699999999999999999999990199999999999999990204
880718最年長的女  999 999999913    11022721553422082000096103054  2 300018030401012                                                                                                                                                                      13010101020297050104040401010808020302031001960202010204050104960304020199015005029031049996699999999999999999999999999999999999908990201
880725唯一合格女  999 999999913    11022721565122092700097260008  2 300064030201011                                                                                                                                                                      11010101020201030506020401040003010102041002010101980304010304010404010199014706031049999996799999999999999999999999999999999999999310201
880737唯一合格女  999 999999913    11022721580622194100098302047  2 300009030201011                                                                                                                                                                      01020102020202030003040303030495010402040701020202980202010298020404020299014104021059999996499999999999999999999999999999999219999990201
880740最年輕的男  999 999999913    11022721581922111000097259006  2 100174030402041                                                                                                                                                                      00020202020201030503010401040703020402040402019201020302980103010302079904015904026029999996499999999999999999999999999999999259999990101
880750最年輕的男  999 999999913    110227215935221004000200097    2 100314030302031                                                                                                                                                                      03020202020202050306040401010005010402040501010201020103050304020401020199015404026029999990799999999149999999999999999999999999999990101
880757唯一合格女  999 999999913    11022722034822121500099601170  2 200034030302011                                                                                                                                                                      00020202020201060605950303020505020302030501010202010203950102020303020299026804021069999990399069999999999999999999999999999999999990201
880795唯一合格女  999 999999913    11022722121122213500087503234  2 101002030201011                                                                                                                                                                      00020202020101060506010402040303020402040202010101010303010203010404010199025504023019999990899999999990399999999999999999999999999990201
880799唯一合格女  999 999999913    11022722123522283400095502049  2 100104030201012                                                                                                                                                                      01010202020201050404010401010306020302030698010201020202010104020401020299015905029011049996399999999999999999999999999999909999999990201
880812唯一合格男  999 999999913    110227221353222548000200097    2 100314030401011                                                                                                                                                                      13020202020296030306020302020403020402030398969296960302010202020303079908024904021059999996699999999999999999999999999999999999903990101
880820最年輕的男  999 999999913    11022722142722285500096103054  2 300018030302032                                                                                                                                                                      00029801960298050597030403020505020202030798980101010302989802020303979908017904026029999996699999999999999999999999999999999999926990101
880829唯一合格女  999 999999913    11022722152522281400097260008  2 300064030201011                                                                                                                                                                      05020202020201050706010302020604020401040502010101010404040302010104010199033802029011029991499999999999999999901999999999999999999990201
880833最年輕的女  999 999999913    11022722154622260000099601127  2 300022030503051                                                                                                                                                                      00020202020202040305020401010703020302040202010201010204040303020404010299016605011049999990599999901999999999999999999999999999999990201
880848唯一合格男  999 999999913    11022722172722262100097207245  2 100144030201011                                                                                                                                                                      02010101010201050506020103010000020402040302010101010404980103020304079908027004031049999991099999999999999109999999999999999999999990101
880895唯一合格男  999 999999913    110227222323223733000200222    2 100339030201011                                                                                                                                                                      00020202020202030206020301010905020302030491010101010303060301020403079908026606036029999990799999999079999999999999999999999999999990104
880904唯一合格男  999 999999913    11022722252322455700096303066  1 300032030201011                                                                                                                                                                      00020202020202070005010301020005030202010501969101980104060203030302020299015307022079999996799999999999999999999999999999999999999320104
880905唯一合格女  999 999999913    11022722254722395000097260014  1 300114030201012                                                                                                                                                                      00020202020202050004040402010202030202020401010202019702020304020404020199016104029013029996499999999999999999999999999999999059999990201
880912最年輕的女  999 999999913    11022722264522373300097207245  2 100144030200021                                                                                                                                                                      11010101010197050506020401020505020102030501929201010202040304010404079908026206031049999990399049999999999999999999999999999999999990201
880916唯一合格男  999 999999913    11022722270622381500097260014  1 300114030201011                                                                                                                                                                      03020202020202080302040401010796010402010801969802020104050304020401020299012602049069993026799999999999999999999999999999999999999080101
880923唯一合格女  999 999999913    11022722290322411000097260008  2 300064030201012                                                                                                                                                                      00020202020202080697979702979797020397980598979797979798980303020397079908015806022079999996799999999999999999999999999999999999999010201
900018最年輕的男  999 99999991     11022421133321252100098202018  2 300100030503051                                                                                                                                                                      03020202020201080806030401010303020102030001010201020202050304010401020299017106023029999996799999999999999999999999999999999999999120101
900038最年輕的女  999299999991     11022418264718394900095502049  2 100104030503051                                                                                                                                                                      00020202020201020505020303020000020302040502010101010304010202010303010299025203026029999996699999999999999999999999999999999999911990204
900043最年輕的女  999299999991     110224182653184908000200222    2 100339030200021                                                                                                                                                                      00020202020202050206030302020205020301020501020202020202010103020302020299014504029059996026799999999999999999999999999999999999999360204
900045唯一合格男  999 99999991     11022520305220490300098202018  2 300100030201011                                                                                                                                                                      00020202020202000006020101010000020402020001020202980201020303020403020199015402026019999991099999999999999109999999999999999999999990104
900046最年輕的女  999299999991     11022418265918414100097502029  2 100197030503051                                                                                                                                                                      00020202020202070504020402020505020202030698970102010303040303020403079908017706016029999996699999999999999999999999999999999999916990201
900064唯一合格男  999 99999991     11022520313220425000097204005  2 200028030201012                                                                                                                                                                      00020202020201060506010301030602020302040702019201010404040102010204040299015305021059999996399999999999999999999999999999906999999990101
900072唯一合格女  999 99999991     11022418283818481700097502026  2 200128030201012                                                                                                                                                                      00020202020201980505029797970505029801970502010101019702980304010103010199025203029016029990202999999999999999999999999999999999999990204
900081最年輕的女  999 99999991     11022421404321525800098202016  1 200066030402012                                                                                                                                                                      00010101020202040602010402010000010401030601010191010404020103020402020299027306033029999991899999999999999999999999999029999999999990201
900088唯一合格女  999 99999991     110224182842184513000200056    2 11424030201011                                                                                                                                                                       00020202020201050605010302030505010302030602010201010303040303020303010199015506013029999990599999998999999999999999999999999999999990201
900089唯一合格男  999 99999991     11022422041022192300096103054  2 300018030503051                                                                                                                                                                      00010101010101060505020401030604020202040501010101010303020303020403040299016006022069999996799999999999999999999999999999999999999140101
900093唯一合格男  999 99999991     11022518365018494700098202018  2 300100030301011                                                                                                                                                                      00010202020201050505020303020502020202030301020201910203980204010403020299017804021059999990399059999999999999999999999999999999999990101
900119唯一合格女  999 99999991     11022420301520412800087503234  2 101002030201011                                                                                                                                                                      00020202020201000305010202030400020402040303019201010404030102010203040299026206029016029991899999999999999999999999999989999999999990201
900120最年輕的女  999 99999991     110225200436200558000100034    2 300058030502051                                                                                                                                                                      00020202020202050002030301010505010202020801020202010203050202960202020299017106022069999996499999999999999999999999999999999059999990201
900131最年輕的男  999299999991     11022518253718421100095207347  2 100457030402041                                                                                                                                                                      03010201020202050504030402021000020402030898019292010204050204010401199908015406021049999996699999999999999999999999999999999999926990101
900134最年輕的女  999 99999991     110224183010184130000200170    2 100666030301032                                                                                                                                                                      00020102020202060204020401010000030202030701010101010304040104010403989903017506023039999996799999999999999999999999999999999999999320201
900136唯一合格男  999 99999991     11022418301918525800098507010  1 300047030201011                                                                                                                                                                      00020202020296050204030302020505010202010598010297020302010204010404079908014302029069991060799999999199999999999999999999999999999990101
900148唯一合格男  999 99999991     11022422192722375800096103054  2 300018030503051                                                                                                                                                                      00020202020202030002040401010504010102030598010201029796019603020403969908014104029069991046599999999999999999999999999999999990199990101
900151唯一合格女  999 99999991     11022421041221242700098303030  2 100051030201011                                                                                                                                                                      02020202020202989806980498969797029801039702019898989898970398020303010199023203015019999996499999999999999999999999999999999349999990201
900158唯一合格女  999 99999991     110224183108185446000200188    1 100178030100011                                                                                                                                                                      04020202020201050405980302030505020202030502010101010302010398029897010299013506039069992066399999999999999999999999999999911999999990201
900161唯一合格男  999 99999991     11022418311018413100087503234  2 101002030101011                                                                                                                                                                      00010102020201070405010301020201020302030302010101010302050303010303010299027107023029999990999999999999903999999999999999999999999990101
900163唯一合格男  999 99999991     11022418311419101100096303066  1 300032030101011                                                                                                                                                                      00020202020202080603040401019810010102019701020202020102960398029803079904012505029069992060999999999999917999999999999999999999999990102
900167唯一合格女  999 99999991     11022419463720055100097207429  2 300040030403041                                                                                                                                                                      00020202020202050305030401010007020302020601969696960203980203010402020299015804023029999990999999999999901999999999999999999999999990201
900170唯一合格女  999 99999991     11022520304220415100097205015  1 100114030201012                                                                                                                                                                      00020202020202050506030402020505020202040501020202010401060304010403020299025904029021069996799999999999999999999999999999999999999090201
900181唯一合格男  999 99999991     110224183159184551000200151    2 100666030101011                                                                                                                                                                      00020202020202080304040401020505020202020501010201020103050304030497199921014305021069999990399019999999999999999999999999999999999990101
900182唯一合格女  999 99999991     11022518354619025000099252012  1 100110030100011                                                                                                                                                                      03020202020298989803030303030505020398030502010101019802989703020403010299023702029019019990203999999999999999999999999999999999999990201
900186最年長的男  999 99999991     11022420445021023400098208018  2 300046030503012                                                                                                                                                                      00020202020202050106029601041005010302030701010292020396960304010403969908024104016029999990399029999999999999999999999999999999999990101
900205唯一合格男  999299999991     11022422084422261200098206048  2 100120030302012                                                                                                                                                                      01020202020297020206020302030602020302030202010101010302010304020304010299014005026029999996799999999999999999999999999999999999999980101
900246唯一合格男  999 99999991     11022418343318530500098208018  2 300046030201011                                                                                                                                                                      00020202020201050205020301020008020202020802010101020303050303010495010299025605032149999990499990299999999999999999999999999999999990101
900265最年輕的男  999 99999991     11022419580620071900096204050  2 100173030503051                                                                                                                                                                      04010201020201030403010203030900020302030502010101920204040202020204010299016504026029999996599999999999999999999999999999999990199990101
900268唯一合格女  999 99999991     11022420165820323400098303030  2 100051030302011                                                                                                                                                                      00020202020201050606020302020105020202970602010101010302060303020302010299026404013029999996599999999999999999999999999999999990799990201
900287唯一合格女  999 99999991     11022418363618521600097207245  2 100144030201011                                                                                                                                                                      01010102020101030303020303030800020302030602010101010303040303010395010299026506031049999996499999999999999999999999999999999039999990201
900290唯一合格女  999 99999991     11022521250321384800098303080  2 300057030201012                                                                                                                                                                      01020202020201981001020302040600029898040002980101989803980398029803010199022901025019999991599999999999999999999069999999999999999990202
900334最年輕的女  999 99999991     11022418533718561500098103048  2 100064030502051                                                                                                                                                                      00020202020202050304020401010503020302030601020202020103010203010401050299017107023029999990399029999999999999999999999999999999999990201
900347唯一合格女  999 99999991     11022418391318551300098209046  1 200042030100011                                                                                                                                                                      00020201020201050505010203041003020302030502010101010301960301010103010299025905023029999996399999999999999999999999999999901999999990201
900350最年輕的男  999 99999991     11022422102422214300098202016  1 200066030904091                                                                                                                                                                      00020202020201050404020303030605020102010502010101010303010202020203010299027904027019999996599999999999999999999999999999999991099990101
