690800唯一合格女  999 698792201    04050120022320135000090207234  1 100372010201011                                                                                                                                                                      0002040201050101010301030402030402010304005030219503030402010799080702530204105119999999999999999999910999999999999999999999999020201
690823最年長的男  999 285777301    04050120060620442100090205106  1 3016.5010603012                                                                                                                                                                      0502020298059703010201010396970398010203005020110102960404020799030401450101602199999999999999999999999999999999999990599999999010102
690869唯一合格女  999 865854801    04050120102620290500092401060  1 1060.5010201011                                                                                                                                                                      0001029801050304010102020303040301980303005029610102020103020202999701490303904079999999999991499999999999999999999999999999999090201
690939最年長的男  999 571939501    04050121334121464600091101070  1 1286.5010401042                                                                                                                                                                      0002029801010102010496040401020302010304005020229905050501030401990502610105901189999999999999999999999999999999999019999999999070201
690944唯一合格女  999 752971001    04050120162120311300092401072  1 3012.5010201011                                                                                                                                                                      0002010201020404040404040302040101040301005030110103050296020201990401600105501139999999999999999999999990199999999999999999999100201
690945唯一合格男  999 471949101    04050120162020315500089305108  1 1112.5010301011                                                                                                                                                                      0002020202060404020202020303040201050396006010110102030396010799080302490203106039999099999999999999999999999999999999999999999090101
690980最年輕的男  999 833921601    04050120190920265400087601117  1 100172010303031                                                                                                                                                                      0002030101040203030302040402030302050104004020219505050503010799080702730206701079999999999991099999999999999999999999999999999030101
690982最年輕的男  999 478926701    04050120191920302500089205065  2 1111.5010402041                                                                                                                                                                      0202039801059803010301030203020402010101003020210203030303010799030301729806701039999049999999999999999999999999999999999999999090101
700002最年輕的男  999 590518002    04050120245520373800090207234  1 100372010302031                                                                                                                                                                      0002040196050104040402030102020402010104004030219598989898020799030303500104602049999990599999999999999999999999999999999999999050101
700006最年輕的女  999 370113702    04050120252620371800090402030  2 1185.5010604061                                                                                                                                                                      0002029898970102020203030202010102989802098030319598030398029899089801550203901109999999999999999990299999999999999999999999999980204
700044最年輕的女  999 370172402    04050120304420453500092302043  1 1091.5010804081                                                                                                                                                                      0002010201060101020202040202030302100204005020210204050501030101990202690204204129999999999999999999999079999999999999999999999100201
700054最年輕的男  999 531326502    04050120314120433100089205065  2 1111.5010402041                                                                                                                                                                      0001020101059804010301040496030402050301005020210103020304020202990401660205104069999999999099999999999999999999999999999999999100101
700060最年輕的男  999 371027902    04050120320620413700090202009  1 1187.5010502051                                                                                                                                                                      0002030101050104010201040402030302970103003020210204050503010102990502670207701039999089999999999999999999999999999999999999999070101
700062唯一合格女  999 711420502    04050120321820464100092306073  1 1099.3010201011                                                                                                                                                                      0002019801050195020102039803040102010303005020219502030302020799080502520104903649999999999999999999999999999999999999999999909980201
700091最年輕的男  999 621115102    04050120343020473100092204032  2 1092.5010402041                                                                                                                                                                      0102020101050202020201039898030202010202007020210196030496020201990402450204302129999999999999999999999089999999999999999999999090101
700099唯一合格女  999 681360702    04050120345720522100091601145  2 1063.5010201011                                                                                                                                                                      0101020101060104030403040303040402040304006029810201030496020699030502530104302129999999999999999999999209999999999999999999999080201
700124最年輕的女  999 231186602    04050120381020491700091507022  1 1096.5010200021                                                                                                                                                                      0501030102040404010101039603040302040303000030210203040502020101990296720204401089999999999999901999999999999999999999999999999090201
700133唯一合格男  999 911376102    040501203916213037000200018    2 1068.5010101011                                                                                                                                                                      0102010201060195040401040101010402050104097029810204040401010102990502430307801010699999999999999999999999999999999999999999999060101
700142唯一合格女  999 321870102    04050120401720574500092203006  2 1108.5010201011                                                                                                                                                                      0002030102030104010101010404040402080204003030110104030504040502990401600205902039999059999999999999999999999999999999999999999070201
700145唯一合格女  999 991780502    04050121263421382300090202045  1 1346.5010302011                                                                                                                                                                      0002039898030203030398980202040202980304005029829903030398020799080701540204901010599999999999999999999999999999999999999999999020201
700151唯一合格女  999 371763002    04050120413320515800092601226  1 100103010504011                                                                                                                                                                      0002989898989898020202029898989801980398005020210203030398020699080401370202901109999999999999999990199999999999999999999999999090202
700166唯一合格女  999 661320302    040501204336210000000200020    2 1339.5010100011                                                                                                                                                                      0002989898989803989898989898989898980298098020219503989898989899089801150201906129999999999999999999999199999999999999999999999010202
700193唯一合格男  999 431658902    04050120462721065900090202045  1 1346.5010201011                                                                                                                                                                      0102960201049604010101960496960102050304005020210101039604020201990101230204602179999999999999999999999999999999995999999999999950102
700200最年輕的男  999 891296802    04050120470521021800092401072  1 3012.5010302031                                                                                                                                                                      0002980101050303010101020398989802010203009020210103980298020202990301639803602639999999999999999999999999999999999999999991299100101
700207唯一合格男  999 632008102    04050120480621031100092401060  1 1060.5010201011                                                                                                                                                                      0302030102040204010201030202040196080303007020210103030398010202990401460206104639999999999999999999999999999999999999999991099100101
700213唯一合格男  999 622938202    04050120492821121600092306073  1 1099.3010201011                                                                                                                                                                      0002029801030195010101040401040102010298004029610298030301010401990502430306104069999999999049999999999999999999999999999999999080101
700240最年長的女  999 262524102    04050120520121090000091507022  1 1096.5010503012                                                                                                                                                                      0002020202040404019602020403049801050301005010110101010204010201990401450202106219999999999999999999999999999999999999999029999980202
700318最年輕的女  999 252302102    04050120592921132700092204032  2 1092.5010502051                                                                                                                                                                      0002030101030303030302030303030302010303003030210204040301010101990202660204302010199999999999999999999999999999999999999999999040201
700330最年長的女  999 832013302    04050121004921175000092203041  2 200040010502012                                                                                                                                                                      0002029802050101960202030301969802010398006020210204950401020101990202370206903079999999999991099999999999999999999999999999999030201
700331唯一合格男  999 922555602    04050121005021174500090202009  1 1187.5010201011                                                                                                                                                                      0002030101059501010302030395040301020304007020110102029696020202990402480206301010499999999999999999999999999999999999999999999090101
700374最年長的女  999 723644202    04050121064821260900090304041  2 1287.5010401012                                                                                                                                                                      0002019802040304019703040303040201970202004020110102030204020202990401370205206079999999999990199999999999999999999999999999999100201
700389唯一合格男  999 923057602    04050121075221202400092601226  1 100103010201011                                                                                                                                                                      0002020101050204010102040403040102050304005020210303030396010202990402690204801149999999999999999999999999901999999999999999999100101
700401最年輕的男  999 933237202    040501210839212612000200020    2 1339.5010504051                                                                                                                                                                      0002049898060101010301020401040402050304010030329903030301960799060702510203501149999999999999999999999999901999999999999999999010102
700402唯一合格女  999 623187202    04050121084321285600092401072  1 3012.5010201012                                                                                                                                                                      0101039601040304010196960303040402050303005010210103020203980201990401480206303129999999999999999999999089999999999999999999999100201
700406最年輕的男  999 533787002    04050121090621194000090202045  1 1346.5010802081                                                                                                                                                                      0002030101050104010202040302040302050304007020210205040401020401990201630205214069999999999099999999999999999999999999999999999090101
700418唯一合格男  999 213846502    04050121105821200500089305108  1 1112.5010201011                                                                                                                                                                      0002029801050103020302030302040196050304005020210296960401020102990503580206105199999999999999999999999999999999999990299999999090101
700446唯一合格男  999 793409902    04050121201721314300090207234  1 100372010000000                                                                                                                                                                      0102020202050304010302030303030301019804006030210103030497010202990401440205906139999999999999999999999991099999999999999999999070101
700450最年長的女  999 203405202    04050121511222032700092302043  1 1091.5010904091                                                                                                                                                                      0002029801050303020302039696020302049603004010210104040402020202990401690205302199999999999999999999999999999999999990599999999950201
700452唯一合格男  999 283235202    04050121142821280500090205106  1 3016.5010401011                                                                                                                                                                      0002030101060104020402030402010498020304005020110203960202020102990501420204501011499999999999999999999999999999999999999999999030104
700453唯一合格女  999 233331202    04050121143121275400091601145  2 1063.5010201011                                                                                                                                                                      0002980101060203020302030302040302010304008010219503040598020102990502590306901010499999999999999999999999999999999999999999999950201
700528最年輕的女  999 895791002    04050121223621324300092601226  1 100103010301031                                                                                                                                                                      0002040101050104010201020403030402040104006020210103030303010202990301710106701639999999999999999999999999999999999999999991299100201
700543唯一合格女  999 365131902    04050121234921370100092204032  2 1092.5010201011                                                                                                                                                                      0002989898979898989801969602969602019696098039810303030398980699080702170202906209999999999999999999999999999999999999998999999010102
700560最年輕的女  999 865850802    04050121250321363900092302043  1 1091.5010904091                                                                                                                                                                      0002010202050101010101030304040102020104005030319505050301020799080701680205207079999999999990299999999999999999999999999999999100201
700589最年長的女  999 955372902    040501214825220338000100010    2 100333010201012                                                                                                                                                                      0002020101059604020202030496040202980203005029810396029698020202990402470204903029902999999999999999999999999999999999999999999100201
700594唯一合格女  999 425946002    04050121283421434500089305108  1 1112.5010201012                                                                                                                                                                      0302020201060203020201049601049602010104004010110196040304019699040402520104904639999999999999999999999999999999999999999990499060201
700655唯一合格女  999 786648102    04050121353021463100090205106  1 3016.5010201012                                                                                                                                                                      0002020201050204010102980302040398980304006020210103030403020201990401570204902059999999902999999999999999999999999999999999999040201
700668最年輕的男  999 786267502    04050121363521480500092401072  1 3012.5010604061                                                                                                                                                                      0002010201050404010402020403040301010304005020210103030303020201990402630205104079999999999990899999999999999999999999999999999100101
700680唯一合格男  999 236263702    040501213724214812000100010    2 100333010201012                                                                                                                                                                      0002020101030204020302030303040202980104005020229904040498010799089702490206302219999999999999999999999999999999999999999019999950101
700690唯一合格女  999 736403402    04050121383121564500090303085  1 300016010403011                                                                                                                                                                      0102019898040404020202969696039601090398005020210103960398020502990401460204901139999999999999999999999990199999999999999999999080201
700691最年輕的女  999 476883302    040501213840215209000200018    2 1068.5010502051                                                                                                                                                                      0002020102050204030203040402960302960203905020329904040402020402990502730206701039999119999999999999999999999999999999999999999980201
700728最年長的女  999 696652602    04050121422321594500087601117  1 100172011007012                                                                                                                                                                      0102989898980101989701989801040202010104098039819505059898980102999602190202501129999999999999999999999139999999999999999999999980202
700731唯一合格男  999 656205202    04050121422822054900090202045  1 1346.5010501011                                                                                                                                                                      0002979801020404029797039704049701059898098030219598970204019699979701950202906119999999999999999999902999999999999999999999999030102
700742唯一合格男  999 897224802    04050121435021562000089305108  1 1112.5010101011                                                                                                                                                                      0002989801030104010403049896010402010104005030210204030301980101990202210202906079999999999992599999999999999999999999999999999010102
